10	0.8127500000000001	7.68275	0.33527122306379076	0.10285499999999996	1912	1589
11	0.828	7.58475	0.33812481725250326	0.13749249999999993	1941	1616
12	0.82075	7.6697500000000005	0.3348146143328258	0.11674749999999993	1893	1582
13	0.8285	7.5215	0.3414252957404672	0.14462499999999995	1913	1579
14	0.8175	7.6572499999999994	0.3322769689907366	0.11750999999999996	1906	1591
15	0.8187500000000001	7.67425	0.3331400691144157	0.1167524999999999	1923	1587
16	0.8220000000000001	7.668	0.33304388725770573	0.12359999999999992	1911	1582
17	0.8262499999999999	7.5592500000000005	0.34164871690109216	0.14348999999999995	1890	1598
18	0.8234999999999999	7.592499999999999	0.3374861123881523	0.13498749999999998	1929	1595
19	0.8234999999999999	7.60025	0.3384532568882943	0.13117249999999991	1919	1590
20	0.81425	7.7405	0.3333776779142801	0.10846249999999996	1943	1612
21	0.8262499999999999	7.6045	0.33760346111878625	0.14177499999999996	1921	1592
22	0.8162499999999999	7.7052499999999995	0.3314968637700616	0.11460499999999997	1925	1598
23	0.8147500000000001	7.703749999999999	0.3331523750400701	0.11429749999999991	1892	1559
24	0.8285	7.61125	0.3372172185018577	0.14485249999999994	1873	1578
25	0.83375	7.562749999999999	0.3428078531047942	0.15277249999999992	1907	1594
26	0.8260000000000001	7.6315	0.33605427006386723	0.13339249999999991	1926	1597
27	0.8137500000000001	7.648	0.33329736414902916	0.1140075	1915	1585
28	0.8235	7.6579999999999995	0.33753253415176454	0.12635749999999996	1930	1601
29	0.82375	7.656	0.33764552326093356	0.13224499999999995	1893	1567
30	0.82125	7.6415	0.33718307812497494	0.1258824999999999	1928	1585
31	0.8262499999999999	7.5809999999999995	0.33945803919230405	0.1349325	1911	1602
32	0.82175	7.729749999999999	0.33288634815955753	0.1199	1917	1592
33	0.815	7.709	0.3330937669322815	0.10512499999999995	1901	1564
34	0.821	7.731	0.3326511279545997	0.11859999999999997	1923	1590
35	0.8222499999999999	7.578	0.3416728176170839	0.13722249999999997	1903	1600
36	0.81775	7.66125	0.3360096984581078	0.11502499999999993	1920	1578
37	0.825	7.6485	0.33631645298272383	0.13090999999999994	1912	1587
38	0.81175	7.736000000000001	0.3321372342195825	0.09874499999999993	1941	1627
39	0.81275	7.707000000000001	0.33454879924531855	0.10433249999999995	1926	1590
40	0.82025	7.6732499999999995	0.3366605914879398	0.11307749999999994	1931	1597
41	0.819	7.6217500000000005	0.34010342038614005	0.11416999999999995	1882	1545
42	0.8302499999999999	7.59725	0.33968482776424036	0.1400124999999999	1921	1608
43	0.81975	7.61525	0.338921928240991	0.12326499999999996	1943	1631
44	0.8150000000000001	7.6964999999999995	0.33118970307570217	0.10830499999999994	1937	1617
45	0.82325	7.626250000000001	0.3370795696924538	0.1281924999999999	1934	1614
46	0.8202499999999999	7.645	0.33631983241124097	0.12105999999999993	1933	1611
47	0.8075	7.6605	0.3349271782598395	0.10093749999999997	1904	1559
48	0.8215	7.564500000000001	0.3385542592418857	0.1277025	1917	1613
49	0.81575	7.6362499999999995	0.3342186484209836	0.11266249999999996	1923	1593
50	0.8225	7.6325	0.33752912506028504	0.12558249999999996	1926	1622
51	0.8235	7.59375	0.3370531053767515	0.13305249999999996	1949	1646
52	0.8205	7.595750000000001	0.33701072308866653	0.12438749999999998	1921	1605
53	0.8302499999999999	7.61975	0.33453865073465605	0.13961999999999997	1941	1647
54	0.8200000000000001	7.69525	0.3353222265934485	0.11932	1948	1641
55	0.82225	7.634499999999999	0.3377750979872224	0.12811	1922	1606
56	0.823	7.58975	0.3388627893484879	0.13063499999999995	1933	1619
57	0.8182499999999999	7.66125	0.3335645804011911	0.11630749999999991	1939	1600
58	0.8185	7.675000000000001	0.3366981128362837	0.11103499999999997	1931	1609
1	0.843	7.286199999999999	0.3456990787973867	0.15674900000000017	3550	3107
2	0.8379	7.3441	0.3424594235223507	0.1486490000000002	3479	3037
3	0.8382999999999999	7.404599999999999	0.33910433897418785	0.14640200000000006	3474	3023
4	0.8449	7.3742	0.3413868909520285	0.1624320000000001	3498	3067
5	0.8439	7.3988	0.3405187209947809	0.15616300000000027	3520	3074
6	0.8447999999999999	7.292700000000001	0.34573122998309697	0.1752970000000003	3525	3075
7	0.8394	7.4072000000000005	0.3397717279881137	0.15411300000000006	3522	3095
8	0.8415999999999999	7.3732	0.3402861769605802	0.16892400000000019	3460	3032
9	0.8447000000000001	7.3027	0.3425460502541349	0.1805460000000001	3549	3129
10	0.8481	7.339	0.3410904263254242	0.18168500000000046	3518	3114
1	0.84575	7.3142499999999995	0.34444661441531615	0.16091500000000042	5912	1712
2	0.8302499999999999	7.42075	0.33723680181271765	0.12797250000000002	5899	1646
3	0.8402499999999999	7.41225	0.34148513664287894	0.1553300000000003	5897	1660
